IDCNTRY;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnpv;mnpv_se;cmnpv;cmnpv_se;mnpvdiff;mnpvdiff_se;mnpvdiff_t;mnpvdiff_ci;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Philippines;ASMMAT0;ASBGSEX;GIRL;BOY;51,2942771149605;1,02710169560524;48,7057228850395;1,02710169560525;-2,58855422992104;2,05420339121049;-1,26012557519714;364,02791972158;9,18626998807734;352,175658485608;6,97940776050655;-11,8522612359718;4,59588349201596;-2,57888635701095;-21 to -3;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;ASBGSEX;BOY;GIRL;48,7057228850395;1,02710169560525;51,2942771149605;1,02710169560524;2,58855422992104;2,05420339121049;1,26012557519714;352,175658485608;6,97940776050655;364,02791972158;9,18626998807734;11,8522612359718;4,59588349201596;2,57888635701095;3 to 21;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASMMAT0;ASBGSEX;BOY;BOY;48,7057228850395;1,02710169560525;48,7057228850395;1,02710169560525;0; ; ;352,175658485608;6,97940776050655;352,175658485608;6,97940776050655;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;ASBGSEX;GIRL;GIRL;49,7821258758706;,714922138159489;49,7821258758706;,714922138159489;0; ; ;529,807281389517;5,36111921101282;529,807281389517;5,36111921101282;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;ASBGSEX;GIRL;BOY;49,7821258758706;,714922138159489;50,2178741241294;,714922138159486;,435748248258747;1,42984427631897;,304752241538182;529,807281389517;5,36111921101282;533,55988349729;4,73495545878866;3,75260210777324;3,46436289686727;1,08320121750715;-3 to 11;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;ASBGSEX;BOY;GIRL;50,2178741241294;,714922138159486;49,7821258758706;,714922138159489;-,435748248258747;1,42984427631897;-,304752241538182;533,55988349729;4,73495545878866;529,807281389517;5,36111921101282;-3,75260210777324;3,46436289686727;-1,08320121750715;-11 to 3;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASMMAT0;ASBGSEX;BOY;BOY;50,2178741241294;,714922138159486;50,2178741241294;,714922138159486;0; ; ;533,55988349729;4,73495545878866;533,55988349729;4,73495545878866;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;ASBGSEX;GIRL;GIRL;48,987582024866;1,42758888221956;48,987582024866;1,42758888221956;0; ; ;598,725016658815;5,54814994153271;598,725016658815;5,54814994153271;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;ASBGSEX;GIRL;BOY;48,987582024866;1,42758888221956;51,012417975134;1,42758888221955;2,02483595026809;2,85517776443911;,709180344385969;598,725016658815;5,54814994153271;590,358141970091;6,19244537127973;-8,36687468872372;3,88530393088314;-2,1534672287071;-16 to -1;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;ASBGSEX;BOY;GIRL;51,012417975134;1,42758888221955;48,987582024866;1,42758888221956;-2,02483595026809;2,85517776443911;-,709180344385969;590,358141970091;6,19244537127973;598,725016658815;5,54814994153271;8,36687468872372;3,88530393088314;2,1534672287071;1 to 16;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASMMAT0;ASBGSEX;BOY;BOY;51,012417975134;1,42758888221955;51,012417975134;1,42758888221955;0; ; ;590,358141970091;6,19244537127973;590,358141970091;6,19244537127973;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;ASBGSEX;GIRL;GIRL;48,3648485760719;1,12508105723363;48,3648485760719;1,12508105723363;0; ; ;476,574490743578;2,96325986390371;476,574490743578;2,96325986390371;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;ASBGSEX;GIRL;BOY;48,3648485760719;1,12508105723363;51,6351514239281;1,12508105723362;3,27030284785624;2,25016211446724;1,4533632162901;476,574490743578;2,96325986390371;481,677187303456;3,49437956803647;5,10269655987805;3,82865343152824;1,33276533150227;-2 to 13;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;ASBGSEX;BOY;GIRL;51,6351514239281;1,12508105723362;48,3648485760719;1,12508105723363;-3,27030284785624;2,25016211446724;-1,4533632162901;481,677187303456;3,49437956803647;476,574490743578;2,96325986390371;-5,10269655987805;3,82865343152824;-1,33276533150227;-13 to 2;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASMMAT0;ASBGSEX;BOY;BOY;51,6351514239281;1,12508105723362;51,6351514239281;1,12508105723362;0; ; ;481,677187303456;3,49437956803647;481,677187303456;3,49437956803647;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;ASBGSEX;GIRL;GIRL;48,2563288433163;,864029659950408;48,2563288433163;,864029659950408;0; ; ;342,115693062975;4,99952230816972;342,115693062975;4,99952230816972;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;ASBGSEX;GIRL;BOY;48,2563288433163;,864029659950408;51,7436711566837;,864029659950409;3,48734231336749;1,72805931990082;2,01806863526401;342,115693062975;4,99952230816972;336,715981417549;4,85376536212934;-5,39971164542675;2,7657011082794;-1,95238438067736;-11 to 0;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;ASBGSEX;BOY;GIRL;51,7436711566837;,864029659950409;48,2563288433163;,864029659950408;-3,48734231336749;1,72805931990082;-2,01806863526401;336,715981417549;4,85376536212934;342,115693062975;4,99952230816972;5,39971164542675;2,7657011082794;1,95238438067736;0 to 11;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASMMAT0;ASBGSEX;BOY;BOY;51,7436711566837;,864029659950409;51,7436711566837;,864029659950409;0; ; ;336,715981417549;4,85376536212934;336,715981417549;4,85376536212934;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;ASBGSEX;GIRL;GIRL;49,7592657576913;,460883184653553;49,7592657576913;,460883184653553;0; ; ;514,354524277049;2,37313303274453;514,354524277049;2,37313303274453;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;ASBGSEX;GIRL;BOY;49,7592657576913;,460883184653553;50,2407342423087;,460883184653557;,481468484617331;,92176636930711;,52233244849153;514,354524277049;2,37313303274453;522,568231605916;2,71921366094394;8,21370732886619;1,63997349338675;5,00843907659988;5 to 11;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;ASBGSEX;BOY;GIRL;50,2407342423087;,460883184653557;49,7592657576913;,460883184653553;-,481468484617331;,92176636930711;-,52233244849153;522,568231605916;2,71921366094394;514,354524277049;2,37313303274453;-8,21370732886619;1,63997349338675;-5,00843907659988;-11 to -5;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASMMAT0;ASBGSEX;BOY;BOY;50,2407342423087;,460883184653557;50,2407342423087;,460883184653557;0; ; ;522,568231605916;2,71921366094394;522,568231605916;2,71921366094394;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;ASBGSEX;GIRL;GIRL;37,9225053945643;1,7799805284441;37,9225053945643;1,7799805284441;0; ; ;274,667567086587;8,59807398043463;274,667567086587;8,59807398043463;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;ASBGSEX;GIRL;BOY;37,9225053945643;1,7799805284441;62,0774946054357;1,7799805284441;24,1549892108714;3,5599610568882;6,78518355253739;274,667567086587;8,59807398043463;282,705622073157;8,77488915381145;8,0380549865699;9,24546153199896;,869405487086808;-10 to 26;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;ASBGSEX;BOY;GIRL;62,0774946054357;1,7799805284441;37,9225053945643;1,7799805284441;-24,1549892108714;3,5599610568882;-6,78518355253739;282,705622073157;8,77488915381145;274,667567086587;8,59807398043463;-8,0380549865699;9,24546153199896;-,869405487086808;-26 to 10;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASMMAT0;ASBGSEX;BOY;BOY;62,0774946054357;1,7799805284441;62,0774946054357;1,7799805284441;0; ; ;282,705622073157;8,77488915381145;282,705622073157;8,77488915381145;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;ASBGSEX;GIRL;GIRL;49,5535358270248;,93696207456163;49,5535358270248;,93696207456163;0; ; ;530,509407451759;3,96211134849557;530,509407451759;3,96211134849557;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;ASBGSEX;GIRL;BOY;49,5535358270248;,93696207456163;50,4464641729752;,936962074561622;,892928345950367;1,87392414912325;,47650186181129;530,509407451759;3,96211134849557;532,394229240916;4,58552742260212;1,88482178915699;4,08158677576135;,461786528795632;-6 to 10;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;ASBGSEX;BOY;GIRL;50,4464641729752;,936962074561622;49,5535358270248;,93696207456163;-,892928345950367;1,87392414912325;-,47650186181129;532,394229240916;4,58552742260212;530,509407451759;3,96211134849557;-1,88482178915699;4,08158677576135;-,461786528795632;-10 to 6;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASMMAT0;ASBGSEX;BOY;BOY;50,4464641729752;,936962074561622;50,4464641729752;,936962074561622;0; ; ;532,394229240916;4,58552742260212;532,394229240916;4,58552742260212;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;ASBGSEX;GIRL;GIRL;51,0524782235499;,996123564616911;51,0524782235499;,996123564616911;0; ; ;485,502948141294;3,1725886782394;485,502948141294;3,1725886782394;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;ASBGSEX;GIRL;BOY;51,0524782235499;,996123564616911;48,9475217764501;,99612356461692;-2,10495644709984;1,99224712923383;-1,05657396424979;485,502948141294;3,1725886782394;495,864350378801;4,44274461069922;10,3614022375064;4,10766992021972;2,52245249466204;2 to 18;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;ASBGSEX;BOY;GIRL;48,9475217764501;,99612356461692;51,0524782235499;,996123564616911;2,10495644709984;1,99224712923383;1,05657396424979;495,864350378801;4,44274461069922;485,502948141294;3,1725886782394;-10,3614022375064;4,10766992021972;-2,52245249466204;-18 to -2;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASMMAT0;ASBGSEX;BOY;BOY;48,9475217764501;,99612356461692;48,9475217764501;,99612356461692;0; ; ;495,864350378801;4,44274461069922;495,864350378801;4,44274461069922;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;ASBGSEX;GIRL;GIRL;50,0566906734434;,961720842991596;50,0566906734434;,961720842991596;0; ; ;549,582143562692;1,77591810059773;549,582143562692;1,77591810059773;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;ASBGSEX;GIRL;BOY;50,0566906734434;,961720842991596;49,9433093265566;,961720842991571;-,113381346886882;1,92344168598317;-,0589471194854173;549,582143562692;1,77591810059773;551,778334171062;2,50508051616489;2,19619060836981;2,46299580904312;,891674521047211;-3 to 7;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;ASBGSEX;BOY;GIRL;49,9433093265566;,961720842991571;50,0566906734434;,961720842991596;,113381346886882;1,92344168598317;,0589471194854173;551,778334171062;2,50508051616489;549,582143562692;1,77591810059773;-2,19619060836981;2,46299580904312;-,891674521047211;-7 to 3;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASMMAT0;ASBGSEX;BOY;BOY;49,9433093265566;,961720842991571;49,9433093265566;,961720842991571;0; ; ;551,778334171062;2,50508051616489;551,778334171062;2,50508051616489;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;ASBGSEX;GIRL;GIRL;48,6691178075052;1,1174236438949;48,6691178075052;1,1174236438949;0; ; ;505,261917515363;3,63558443095404;505,261917515363;3,63558443095404;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;ASBGSEX;GIRL;BOY;48,6691178075052;1,1174236438949;51,3308821924948;1,11742364389489;2,66176438498952;2,23484728778979;1,19102741360997;505,261917515363;3,63558443095404;516,64474723398;4,665631843918;11,3828297186168;3,63191987735215;3,134108158497;4 to 19;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;ASBGSEX;BOY;GIRL;51,3308821924948;1,11742364389489;48,6691178075052;1,1174236438949;-2,66176438498952;2,23484728778979;-1,19102741360997;516,64474723398;4,665631843918;505,261917515363;3,63558443095404;-11,3828297186168;3,63191987735215;-3,134108158497;-19 to -4;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASMMAT0;ASBGSEX;BOY;BOY;51,3308821924948;1,11742364389489;51,3308821924948;1,11742364389489;0; ; ;516,64474723398;4,665631843918;516,64474723398;4,665631843918;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;ASBGSEX;GIRL;GIRL;49,7713010368106;,894764638375777;49,7713010368106;,894764638375777;0; ; ;502,674494089161;2,68777369194379;502,674494089161;2,68777369194379;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;ASBGSEX;GIRL;BOY;49,7713010368106;,894764638375777;50,2286989631894;,894764638375775;,457397926378725;1,78952927675155;,255596783087572;502,674494089161;2,68777369194379;509,280048240451;2,80188060640824;6,60555415129037;2,64846494037183;2,4941066995446;1 to 12;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;ASBGSEX;BOY;GIRL;50,2286989631894;,894764638375775;49,7713010368106;,894764638375777;-,457397926378725;1,78952927675155;-,255596783087572;509,280048240451;2,80188060640824;502,674494089161;2,68777369194379;-6,60555415129037;2,64846494037183;-2,4941066995446;-12 to -1;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASMMAT0;ASBGSEX;BOY;BOY;50,2286989631894;,894764638375775;50,2286989631894;,894764638375775;0; ; ;509,280048240451;2,80188060640824;509,280048240451;2,80188060640824;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;ASBGSEX;GIRL;GIRL;51,8775812660498;1,15369392263626;51,8775812660498;1,15369392263626;0; ; ;531,955657693001;3,09107052355926;531,955657693001;3,09107052355926;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;ASBGSEX;GIRL;BOY;51,8775812660498;1,15369392263626;48,1224187339502;1,15369392263626;-3,75516253209955;2,30738784527251;-1,62745181300721;531,955657693001;3,09107052355926;533,994946007835;3,41309620387551;2,03928831483354;3,29548594251303;,61881262745683;-4 to 8;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;ASBGSEX;BOY;GIRL;48,1224187339502;1,15369392263626;51,8775812660498;1,15369392263626;3,75516253209955;2,30738784527251;1,62745181300721;533,994946007835;3,41309620387551;531,955657693001;3,09107052355926;-2,03928831483354;3,29548594251303;-,61881262745683;-8 to 4;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASMMAT0;ASBGSEX;BOY;BOY;48,1224187339502;1,15369392263626;48,1224187339502;1,15369392263626;0; ; ;533,994946007835;3,41309620387551;533,994946007835;3,41309620387551;0; ; ; ;TOTWGT;JRR;HALF;Y;25-FEB-26;22h24m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
