"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"75";"Latvia";"PVCIV";"SGENDER";"GIRL";"BOY";50,2354985262686;1,20394774495841;49,7645014737314;1,2039477449584;-0,470997052537162;2,4078954899168;-0,195605272118117;496,694319066404;3,715562364932;466,492774646365;4,95796571669511;-30,2015444200389;3,72386294368286;-8,11027282066666;"-38 to -23";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"76";"Latvia";"PVCIV";"SGENDER";"GIRL";"GIRL";50,2354985262686;1,20394774495841;50,2354985262686;1,20394774495841;0;NA;NA;496,694319066404;3,715562364932;496,694319066404;3,715562364932;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"77";"Liechtenstein";"PVCIV";"SGENDER";"BOY";"BOY";50,4609412906356;3,13402079290668;50,4609412906356;3,13402079290668;0;NA;NA;526,412687611306;6,22487666839037;526,412687611306;6,22487666839037;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"78";"Liechtenstein";"PVCIV";"SGENDER";"BOY";"GIRL";50,4609412906356;3,13402079290668;49,5390587093644;3,13402079290668;-0,921882581271227;6,26804158581335;-0,147076653632572;526,412687611306;6,22487666839037;538,80595865087;6,36509431044439;12,3932710395642;10,4225478535686;1,18908267092493;"-8 to 33";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"79";"Liechtenstein";"PVCIV";"SGENDER";"GIRL";"BOY";49,5390587093644;3,13402079290668;50,4609412906356;3,13402079290668;0,921882581271227;6,26804158581335;0,147076653632572;538,80595865087;6,36509431044439;526,412687611306;6,22487666839037;-12,3932710395642;10,4225478535686;-1,18908267092493;"-33 to 8";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"80";"Liechtenstein";"PVCIV";"SGENDER";"GIRL";"GIRL";49,5390587093644;3,13402079290668;49,5390587093644;3,13402079290668;0;NA;NA;538,80595865087;6,36509431044439;538,80595865087;6,36509431044439;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"81";"Lithuania";"PVCIV";"SGENDER";"BOY";"BOY";51,324844591267;0,98751694604244;51,324844591267;0,98751694604244;0;NA;NA;488,371414184833;3,36165606275186;488,371414184833;3,36165606275186;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"82";"Lithuania";"PVCIV";"SGENDER";"BOY";"GIRL";51,324844591267;0,98751694604244;48,675155408733;0,987516946042426;-2,64968918253402;1,97503389208487;-1,34159175351517;488,371414184833;3,36165606275186;522,985367753535;2,94524829725732;34,6139535687015;2,95505983802185;11,7134526764346;"29 to 40";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"83";"Lithuania";"PVCIV";"SGENDER";"GIRL";"BOY";48,675155408733;0,987516946042426;51,324844591267;0,98751694604244;2,64968918253402;1,97503389208487;1,34159175351517;522,985367753535;2,94524829725732;488,371414184833;3,36165606275186;-34,6139535687015;2,95505983802185;-11,7134526764346;"-40 to -29";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"84";"Lithuania";"PVCIV";"SGENDER";"GIRL";"GIRL";48,675155408733;0,987516946042426;48,675155408733;0,987516946042426;0;NA;NA;522,985367753535;2,94524829725732;522,985367753535;2,94524829725732;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"85";"Luxembourg";"PVCIV";"SGENDER";"BOY";"BOY";49,3440757516648;1,02285463884661;49,3440757516648;1,02285463884661;0;NA;NA;468,923426820968;3,39804838414432;468,923426820968;3,39804838414432;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"86";"Luxembourg";"PVCIV";"SGENDER";"BOY";"GIRL";49,3440757516648;1,02285463884661;50,6559242483352;1,02285463884662;1,31184849667038;2,04570927769323;0,641268293092767;468,923426820968;3,39804838414432;479,037160132783;2,79986617326387;10,1137333118152;4,49388452803463;2,2505547814417;"1 to 19";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"87";"Luxembourg";"PVCIV";"SGENDER";"GIRL";"BOY";50,6559242483352;1,02285463884662;49,3440757516648;1,02285463884661;-1,31184849667038;2,04570927769323;-0,641268293092767;479,037160132783;2,79986617326387;468,923426820968;3,39804838414432;-10,1137333118152;4,49388452803463;-2,2505547814417;"-19 to -1";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"88";"Luxembourg";"PVCIV";"SGENDER";"GIRL";"GIRL";50,6559242483352;1,02285463884662;50,6559242483352;1,02285463884662;0;NA;NA;479,037160132783;2,79986617326387;479,037160132783;2,79986617326387;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"89";"Malta";"PVCIV";"SGENDER";"BOY";"BOY";49,7667488037695;0,954261873620482;49,7667488037695;0,954261873620482;0;NA;NA;473,100145514788;3,60621685279226;473,100145514788;3,60621685279226;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"90";"Malta";"PVCIV";"SGENDER";"BOY";"GIRL";49,7667488037695;0,954261873620482;50,2332511962305;0,954261873620468;0,46650239246095;1,90852374724095;0,244431012784278;473,100145514788;3,60621685279226;506,647569569636;7,68436219690679;33,5474240548477;8,19276774244701;4,09476078285942;"17 to 50";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"91";"Malta";"PVCIV";"SGENDER";"GIRL";"BOY";50,2332511962305;0,954261873620468;49,7667488037695;0,954261873620482;-0,46650239246095;1,90852374724095;-0,244431012784278;506,647569569636;7,68436219690679;473,100145514788;3,60621685279226;-33,5474240548477;8,19276774244701;-4,09476078285942;"-50 to -17";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"92";"Malta";"PVCIV";"SGENDER";"GIRL";"GIRL";50,2332511962305;0,954261873620468;50,2332511962305;0,954261873620468;0;NA;NA;506,647569569636;7,68436219690679;506,647569569636;7,68436219690679;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"93";"Mexico";"PVCIV";"SGENDER";"BOY";"BOY";48,0220193792927;0,874350643122074;48,0220193792927;0,874350643122074;0;NA;NA;439,132563099628;3,0628006279997;439,132563099628;3,0628006279997;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"94";"Mexico";"PVCIV";"SGENDER";"BOY";"GIRL";48,0220193792927;0,874350643122074;51,9779806207073;0,874350643122085;3,95596124141453;1,74870128624416;2,26222813040362;439,132563099628;3,0628006279997;463,20278306806;3,15773181941214;24,0702199684319;2,8845105879194;8,344646079387;"18 to 30";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"95";"Mexico";"PVCIV";"SGENDER";"GIRL";"BOY";51,9779806207073;0,874350643122085;48,0220193792927;0,874350643122074;-3,95596124141453;1,74870128624416;-2,26222813040362;463,20278306806;3,15773181941214;439,132563099628;3,0628006279997;-24,0702199684319;2,8845105879194;-8,344646079387;"-30 to -18";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"96";"Mexico";"PVCIV";"SGENDER";"GIRL";"GIRL";51,9779806207073;0,874350643122085;51,9779806207073;0,874350643122085;0;NA;NA;463,20278306806;3,15773181941214;463,20278306806;3,15773181941214;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"97";"Netherlands";"PVCIV";"SGENDER";"BOY";"BOY";48,6802477754529;1,91665443759434;48,6802477754529;1,91665443759434;0;NA;NA;489,579265615478;10,4068515956538;489,579265615478;10,4068515956538;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"98";"Netherlands";"PVCIV";"SGENDER";"BOY";"GIRL";48,6802477754529;1,91665443759434;51,3197522245471;1,91665443759434;2,63950444909426;3,83330887518869;0,688570771371598;489,579265615478;10,4068515956538;496,89304640524;6,58460240742787;7,31378078976202;7,93361464932289;0,921872451970707;"-8 to 23";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"99";"Netherlands";"PVCIV";"SGENDER";"GIRL";"BOY";51,3197522245471;1,91665443759434;48,6802477754529;1,91665443759434;-2,63950444909426;3,83330887518869;-0,688570771371598;496,89304640524;6,58460240742787;489,579265615478;10,4068515956538;-7,31378078976202;7,93361464932289;-0,921872451970707;"-23 to 8";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"100";"Netherlands";"PVCIV";"SGENDER";"GIRL";"GIRL";51,3197522245471;1,91665443759434;51,3197522245471;1,91665443759434;0;NA;NA;496,89304640524;6,58460240742787;496,89304640524;6,58460240742787;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"101";"New Zealand";"PVCIV";"SGENDER";"BOY";"BOY";48,1176519185705;1,49062976796081;48,1176519185705;1,49062976796081;0;NA;NA;501,037498930203;6,4219003690471;501,037498930203;6,4219003690471;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"102";"New Zealand";"PVCIV";"SGENDER";"BOY";"GIRL";48,1176519185705;1,49062976796081;51,8823480814295;1,49062976796081;3,76469616285905;2,98125953592162;1,26278712654759;501,037498930203;6,4219003690471;532,304121563511;5,8712113633591;31,2666226333087;7,47212132116975;4,18443722865221;"17 to 46";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"103";"New Zealand";"PVCIV";"SGENDER";"GIRL";"BOY";51,8823480814295;1,49062976796081;48,1176519185705;1,49062976796081;-3,76469616285905;2,98125953592162;-1,26278712654759;532,304121563511;5,8712113633591;501,037498930203;6,4219003690471;-31,2666226333087;7,47212132116975;-4,18443722865221;"-46 to -17";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"104";"New Zealand";"PVCIV";"SGENDER";"GIRL";"GIRL";51,8823480814295;1,49062976796081;51,8823480814295;1,49062976796081;0;NA;NA;532,304121563511;5,8712113633591;532,304121563511;5,8712113633591;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"105";"Norway";"PVCIV";"SGENDER";"BOY";"BOY";49,125296129576;0,932361476911951;49,125296129576;0,932361476911951;0;NA;NA;504,231603557076;4,46206499852265;504,231603557076;4,46206499852265;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"106";"Norway";"PVCIV";"SGENDER";"BOY";"GIRL";49,125296129576;0,932361476911951;50,874703870424;0,932361476911954;1,74940774084803;1,8647229538239;0,938159600202591;504,231603557076;4,46206499852265;527,005052344667;3,71890352265934;22,7734487875908;4,39699384440936;5,17932241741628;"14 to 31";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"107";"Norway";"PVCIV";"SGENDER";"GIRL";"BOY";50,874703870424;0,932361476911954;49,125296129576;0,932361476911951;-1,74940774084803;1,8647229538239;-0,938159600202591;527,005052344667;3,71890352265934;504,231603557076;4,46206499852265;-22,7734487875908;4,39699384440936;-5,17932241741628;"-31 to -14";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"108";"Norway";"PVCIV";"SGENDER";"GIRL";"GIRL";50,874703870424;0,932361476911954;50,874703870424;0,932361476911954;0;NA;NA;527,005052344667;3,71890352265934;527,005052344667;3,71890352265934;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"109";"Paraguay";"PVCIV";"SGENDER";"BOY";"BOY";47,8311506871687;1,29903360904564;47,8311506871687;1,29903360904564;0;NA;NA;408,412511727349;3,93506492755904;408,412511727349;3,93506492755904;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"110";"Paraguay";"PVCIV";"SGENDER";"BOY";"GIRL";47,8311506871687;1,29903360904564;52,1688493128313;1,29903360904564;4,33769862566252;2,59806721809128;1,66958675874802;408,412511727349;3,93506492755904;437,77401681807;4,05657727845969;29,3615050907203;4,58793739166861;6,39971790897557;"20 to 38";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"111";"Paraguay";"PVCIV";"SGENDER";"GIRL";"BOY";52,1688493128313;1,29903360904564;47,8311506871687;1,29903360904564;-4,33769862566252;2,59806721809128;-1,66958675874802;437,77401681807;4,05657727845969;408,412511727349;3,93506492755904;-29,3615050907203;4,58793739166861;-6,39971790897557;"-38 to -20";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"112";"Paraguay";"PVCIV";"SGENDER";"GIRL";"GIRL";52,1688493128313;1,29903360904564;52,1688493128313;1,29903360904564;0;NA;NA;437,77401681807;4,05657727845969;437,77401681807;4,05657727845969;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"113";"Poland";"PVCIV";"SGENDER";"BOY";"BOY";49,76966750861;1,0836990848174;49,76966750861;1,0836990848174;0;NA;NA;520,002424443994;5,50711983520176;520,002424443994;5,50711983520176;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"114";"Poland";"PVCIV";"SGENDER";"BOY";"GIRL";49,76966750861;1,0836990848174;50,23033249139;1,0836990848174;0,460664982780081;2,1673981696348;0,212542849409946;520,002424443994;5,50711983520176;552,743158804486;4,51916721397053;32,7407343604926;4,34653525303792;7,53260527166072;"24 to 41";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"115";"Poland";"PVCIV";"SGENDER";"GIRL";"BOY";50,23033249139;1,0836990848174;49,76966750861;1,0836990848174;-0,460664982780081;2,1673981696348;-0,212542849409946;552,743158804486;4,51916721397053;520,002424443994;5,50711983520176;-32,7407343604926;4,34653525303792;-7,53260527166072;"-41 to -24";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"116";"Poland";"PVCIV";"SGENDER";"GIRL";"GIRL";50,23033249139;1,0836990848174;50,23033249139;1,0836990848174;0;NA;NA;552,743158804486;4,51916721397053;552,743158804486;4,51916721397053;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"117";"Russian Federation";"PVCIV";"SGENDER";"BOY";"BOY";50,271924165832;1,03318874668327;50,271924165832;1,03318874668327;0;NA;NA;495,916527039584;3,7506498131834;495,916527039584;3,7506498131834;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"118";"Russian Federation";"PVCIV";"SGENDER";"BOY";"GIRL";50,271924165832;1,03318874668327;49,728075834168;1,03318874668328;-0,543848331664012;2,06637749336655;-0,263189244661183;495,916527039584;3,7506498131834;516,921522959369;4,3442792172236;21,0049959197847;3,35329602119053;6,26398498284897;"14 to 28";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"119";"Russian Federation";"PVCIV";"SGENDER";"GIRL";"BOY";49,728075834168;1,03318874668328;50,271924165832;1,03318874668327;0,543848331664012;2,06637749336655;0,263189244661183;516,921522959369;4,3442792172236;495,916527039584;3,7506498131834;-21,0049959197847;3,35329602119053;-6,26398498284897;"-28 to -14";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"120";"Russian Federation";"PVCIV";"SGENDER";"GIRL";"GIRL";49,728075834168;1,03318874668328;49,728075834168;1,03318874668328;0;NA;NA;516,921522959369;4,3442792172236;516,921522959369;4,3442792172236;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"121";"Slovak Republic";"PVCIV";"SGENDER";"BOY";"BOY";49,2916573012874;1,20561302542043;49,2916573012874;1,20561302542043;0;NA;NA;519,730984957973;4,41656068581927;519,730984957973;4,41656068581927;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"122";"Slovak Republic";"PVCIV";"SGENDER";"BOY";"GIRL";49,2916573012874;1,20561302542043;50,7083426987126;1,20561302542041;1,41668539742515;2,41122605084085;0,587537363795119;519,730984957973;4,41656068581927;537,294826335975;5,3549457791511;17,5638413780019;4,22306424464515;4,15902774869525;"9 to 26";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"123";"Slovak Republic";"PVCIV";"SGENDER";"GIRL";"BOY";50,7083426987126;1,20561302542041;49,2916573012874;1,20561302542043;-1,41668539742515;2,41122605084085;-0,587537363795119;537,294826335975;5,3549457791511;519,730984957973;4,41656068581927;-17,5638413780019;4,22306424464515;-4,15902774869525;"-26 to -9";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"124";"Slovak Republic";"PVCIV";"SGENDER";"GIRL";"GIRL";50,7083426987126;1,20561302542041;50,7083426987126;1,20561302542041;0;NA;NA;537,294826335975;5,3549457791511;537,294826335975;5,3549457791511;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"125";"Slovenia";"PVCIV";"SGENDER";"BOY";"BOY";50,4415238035869;0,819573643104877;50,4415238035869;0,819573643104877;0;NA;NA;501,3884137809;3,87336854477144;501,3884137809;3,87336854477144;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"126";"Slovenia";"PVCIV";"SGENDER";"BOY";"GIRL";50,4415238035869;0,819573643104877;49,5584761964131;0,819573643104904;-0,883047607173771;1,63914728620978;-0,538723770952671;501,3884137809;3,87336854477144;531,296244496166;2,57780211146721;29,9078307152662;4,00203380515229;7,47315794203496;"22 to 38";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"127";"Slovenia";"PVCIV";"SGENDER";"GIRL";"BOY";49,5584761964131;0,819573643104904;50,4415238035869;0,819573643104877;0,883047607173771;1,63914728620978;0,538723770952671;531,296244496166;2,57780211146721;501,3884137809;3,87336854477144;-29,9078307152662;4,00203380515229;-7,47315794203496;"-38 to -22";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"128";"Slovenia";"PVCIV";"SGENDER";"GIRL";"GIRL";49,5584761964131;0,819573643104904;49,5584761964131;0,819573643104904;0;NA;NA;531,296244496166;2,57780211146721;531,296244496166;2,57780211146721;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"129";"Spain";"PVCIV";"SGENDER";"BOY";"BOY";49,2917841903522;1,14847482336423;49,2917841903522;1,14847482336423;0;NA;NA;495,552709653998;4,7883696347896;495,552709653998;4,7883696347896;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"130";"Spain";"PVCIV";"SGENDER";"BOY";"GIRL";49,2917841903522;1,14847482336423;50,7082158096478;1,14847482336423;1,41643161929554;2,29694964672847;0,616657670886674;495,552709653998;4,7883696347896;514,488916821035;4,17718839883739;18,9362071670371;3,63078454917844;5,21545878323238;"12 to 26";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"131";"Spain";"PVCIV";"SGENDER";"GIRL";"BOY";50,7082158096478;1,14847482336423;49,2917841903522;1,14847482336423;-1,41643161929554;2,29694964672847;-0,616657670886674;514,488916821035;4,17718839883739;495,552709653998;4,7883696347896;-18,9362071670371;3,63078454917844;-5,21545878323238;"-26 to -12";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"132";"Spain";"PVCIV";"SGENDER";"GIRL";"GIRL";50,7082158096478;1,14847482336423;50,7082158096478;1,14847482336423;0;NA;NA;514,488916821035;4,17718839883739;514,488916821035;4,17718839883739;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"133";"Sweden";"PVCIV";"SGENDER";"BOY";"BOY";49,9043770429257;0,863193794872282;49,9043770429257;0,863193794872282;0;NA;NA;527,359244244761;4,21341569393524;527,359244244761;4,21341569393524;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"134";"Sweden";"PVCIV";"SGENDER";"BOY";"GIRL";49,9043770429257;0,863193794872282;50,0956229570743;0,863193794872291;0,1912459141486;1,72638758974457;0,11077808673132;527,359244244761;4,21341569393524;548,71276955355;3,38206740709256;21,3535253087887;4,52044555171034;4,72376562542809;"12 to 30";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"135";"Sweden";"PVCIV";"SGENDER";"GIRL";"BOY";50,0956229570743;0,863193794872291;49,9043770429257;0,863193794872282;-0,1912459141486;1,72638758974457;-0,11077808673132;548,71276955355;3,38206740709256;527,359244244761;4,21341569393524;-21,3535253087887;4,52044555171034;-4,72376562542809;"-30 to -12";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"136";"Sweden";"PVCIV";"SGENDER";"GIRL";"GIRL";50,0956229570743;0,863193794872291;50,0956229570743;0,863193794872291;0;NA;NA;548,71276955355;3,38206740709256;548,71276955355;3,38206740709256;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"137";"Switzerland";"PVCIV";"SGENDER";"BOY";"BOY";50,7224626281637;1,32557009839514;50,7224626281637;1,32557009839514;0;NA;NA;528,285887211243;5,45109927481837;528,285887211243;5,45109927481837;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"138";"Switzerland";"PVCIV";"SGENDER";"BOY";"GIRL";50,7224626281637;1,32557009839514;49,2775373718363;1,32557009839516;-1,44492525632746;2,6511401967903;-0,545020311666961;528,285887211243;5,45109927481837;535,190456801028;3,00165723916451;6,90456958978568;4,56853424500853;1,51133147296191;"-2 to 16";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"139";"Switzerland";"PVCIV";"SGENDER";"GIRL";"BOY";49,2775373718363;1,32557009839516;50,7224626281637;1,32557009839514;1,44492525632746;2,6511401967903;0,545020311666961;535,190456801028;3,00165723916451;528,285887211243;5,45109927481837;-6,90456958978568;4,56853424500853;-1,51133147296191;"-16 to 2";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"140";"Switzerland";"PVCIV";"SGENDER";"GIRL";"GIRL";49,2775373718363;1,32557009839516;49,2775373718363;1,32557009839516;0;NA;NA;535,190456801028;3,00165723916451;535,190456801028;3,00165723916451;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"141";"Thailand";"PVCIV";"SGENDER";"BOY";"BOY";47,6043826801514;1,68566236078935;47,6043826801514;1,68566236078935;0;NA;NA;426,214129734385;4,46989725031732;426,214129734385;4,46989725031732;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"142";"Thailand";"PVCIV";"SGENDER";"BOY";"GIRL";47,6043826801514;1,68566236078935;52,3956173198486;1,68566236078934;4,79123463969728;3,37132472157869;1,42117269482534;426,214129734385;4,46989725031732;474,366873600136;3,91533391874704;48,152743865751;4,51523774171975;10,6644979999239;"39 to 57";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"143";"Thailand";"PVCIV";"SGENDER";"GIRL";"BOY";52,3956173198486;1,68566236078934;47,6043826801514;1,68566236078935;-4,79123463969728;3,37132472157869;-1,42117269482534;474,366873600136;3,91533391874704;426,214129734385;4,46989725031732;-48,152743865751;4,51523774171975;-10,6644979999239;"-57 to -39";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"144";"Thailand";"PVCIV";"SGENDER";"GIRL";"GIRL";52,3956173198486;1,68566236078934;52,3956173198486;1,68566236078934;0;NA;NA;474,366873600136;3,91533391874704;474,366873600136;3,91533391874704;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"145";"England";"PVCIV";"SGENDER";"BOY";"BOY";47,3923319269161;2,03680072263319;47,3923319269161;2,03680072263319;0;NA;NA;509,173872951883;6,10924381111762;509,173872951883;6,10924381111762;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"146";"England";"PVCIV";"SGENDER";"BOY";"GIRL";47,3923319269161;2,03680072263319;52,6076680730839;2,0368007226332;5,21533614616778;4,07360144526639;1,2802764866033;509,173872951883;6,10924381111762;529,105264305921;6,0685182255949;19,9313913540383;8,48621317037378;2,34867908145659;"3 to 37";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"147";"England";"PVCIV";"SGENDER";"GIRL";"BOY";52,6076680730839;2,0368007226332;47,3923319269161;2,03680072263319;-5,21533614616778;4,07360144526639;-1,2802764866033;529,105264305921;6,0685182255949;509,173872951883;6,10924381111762;-19,9313913540383;8,48621317037378;-2,34867908145659;"-37 to -3";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"148";"England";"PVCIV";"SGENDER";"GIRL";"GIRL";52,6076680730839;2,0368007226332;52,6076680730839;2,0368007226332;0;NA;NA;529,105264305921;6,0685182255949;529,105264305921;6,0685182255949;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
"149";"Belgium (Flemish)";"PVCIV";"SGENDER";"BOY";"BOY";51,7239621137988;1,90523910156231;51,7239621137988;1,90523910156231;0;NA;NA;511,293230592936;5,58953605732565;511,293230592936;5,58953605732565;0;NA;NA;" ";"TOTWGTS";"JRR";"HALF";"N";"04-MAR-26";"13h 6m";75;5;"NONE"
